Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
10,0,0.003687,0.018717,0.012066,505.463593,-1303.272095,309.974915,-0.111782,0.009537,0.073017,486.830933,-1279.770508,602.481750,-0.070504,-0.032988,0.023876,67.295830,-1268.801636,275.329651,-0.105057,-0.002506,-0.108208,-186.957260,-1206.901611,324.092346,0.004642,0.011308,0.049976,331.684601,-1305.479248,327.024078,-0.219716,0.057973,-0.019107,929.323303,-1245.924072,258.390869,-0.088848,-0.006505,0.360621,1179.734253,-1123.854980,331.461182,0.063720,0.004156,0.018226,647.935242,-1301.913696,299.719208,-0.020584,-0.017480,0.064723,467.873444,-1278.248779,-47.376137
11,0,0.003507,0.018105,0.012446,505.251099,-1303.068970,309.900299,-0.112251,0.010487,0.073929,486.663239,-1279.544189,602.548218,-0.076085,-0.030585,0.021146,67.030205,-1268.597168,274.863708,-0.109051,0.003124,-0.116211,-186.496964,-1203.996338,324.724915,0.005287,0.010589,0.050174,331.440399,-1305.428223,326.936707,-0.221537,0.059744,-0.013626,928.910583,-1245.583130,258.311340,-0.093295,0.006245,0.374069,1178.401855,-1121.650146,331.357178,0.066067,0.003721,0.019340,647.696533,-1301.757080,299.810059,-0.019665,-0.017853,0.064631,467.720398,-1277.956909,-47.400944
12,0,0.002915,0.018048,0.013556,505.006958,-1302.853149,309.813354,-0.112822,0.010644,0.075291,486.500519,-1279.305908,602.592712,-0.078983,-0.028490,0.015510,66.898247,-1268.406494,274.404816,-0.110314,0.008295,-0.128439,-185.727325,-1201.127075,325.431091,0.008885,0.009561,0.049401,331.254974,-1305.538818,326.954132,-0.225483,0.061171,-0.006808,928.525269,-1245.237427,258.231873,-0.092904,0.005151,0.384986,1177.172607,-1119.190430,331.524902,0.066104,0.004492,0.019337,647.588196,-1301.506104,299.764008,-0.019741,-0.017690,0.065823,467.532379,-1277.685181,-47.437660
13,0,0.002817,0.017373,0.014207,504.768555,-1302.669678,309.756042,-0.113065,0.010952,0.077145,486.306976,-1279.120361,602.647949,-0.079541,-0.025927,0.009800,66.813042,-1268.185425,273.811157,-0.111498,0.014319,-0.139275,-185.054474,-1198.051025,326.197662,0.008548,0.009194,0.049932,331.032959,-1305.417969,326.868011,-0.228277,0.057783,-0.005837,928.472839,-1244.744507,258.145264,-0.075802,0.007751,0.384095,1175.599609,-1116.755859,331.191406,0.066602,0.005268,0.020893,647.386658,-1301.296997,299.745850,-0.018167,-0.017690,0.066443,467.356720,-1277.463379,-47.432316
14,0,0.003758,0.017919,0.014770,504.605957,-1302.564941,309.754852,-0.113156,0.011297,0.078152,486.130798,-1278.929565,602.695374,-0.082446,-0.026372,0.009620,66.524292,-1267.863403,272.930084,-0.095467,0.034810,-0.150524,-184.329498,-1194.926636,327.136353,0.008584,0.009877,0.051773,330.830719,-1305.349487,326.811371,-0.233018,0.056209,-0.007625,928.471497,-1244.208374,257.998840,-0.077107,0.005169,0.394245,1174.193115,-1114.024414,331.450317,0.067506,0.005639,0.019764,647.266479,-1301.101440,299.720947,-0.017930,-0.018060,0.066028,467.199860,-1277.224243,-47.460529
15,0,0.004560,0.018055,0.015194,504.410278,-1302.468872,309.744812,-0.113845,0.010426,0.078495,485.974640,-1278.755981,602.745728,-0.085095,-0.027000,0.012434,66.262512,-1267.655762,272.020782,-0.091517,0.035993,-0.155618,-183.382477,-1191.809570,327.897430,0.011065,0.009126,0.051750,330.610870,-1305.393188,326.821564,-0.238350,0.055491,-0.004059,928.269104,-1243.741089,257.908752,-0.076893,0.005855,0.403173,1172.893433,-1111.259277,331.748077,0.067988,0.004506,0.020437,646.984985,-1300.920166,299.694244,-0.017045,-0.018117,0.066399,467.007080,-1277.006226,-47.471325
16,0,0.004733,0.017815,0.015706,504.192108,-1302.325439,309.683228,-0.114097,0.010440,0.079877,485.793549,-1278.622681,602.798279,-0.085809,-0.024965,0.010465,66.214058,-1267.433105,271.295441,-0.085135,0.044470,-0.173652,-182.411758,-1188.460205,328.525116,0.009427,0.009653,0.052148,330.428253,-1305.199463,326.700806,-0.242794,0.048080,0.018170,927.658020,-1243.547241,258.097961,-0.069614,-0.010403,0.406808,1171.354004,-1108.355103,332.097900,0.068408,0.005422,0.020194,646.850952,-1300.713501,299.651581,-0.017598,-0.018108,0.066981,466.793488,-1276.742676,-47.562206
17,0,0.004448,0.017400,0.015931,503.972290,-1302.166382,309.603210,-0.114068,0.010411,0.080369,485.607422,-1278.470947,602.849670,-0.089289,-0.026453,0.007773,66.068703,-1267.185791,270.451782,-0.082970,0.047180,-0.187162,-181.220840,-1185.008423,329.137512,0.012186,0.009693,0.052487,330.231049,-1305.299072,326.739349,-0.249245,0.049113,0.002207,928.081116,-1242.739746,257.714294,-0.083268,-0.026018,0.420778,1169.449707,-1105.513062,332.023468,0.068174,0.005610,0.019998,646.684814,-1300.526978,299.576874,-0.017671,-0.018371,0.067374,466.585602,-1276.516113,-47.618969
18,0,0.004633,0.017532,0.016615,503.755798,-1302.019897,309.536346,-0.115491,0.010261,0.081187,485.422119,-1278.352417,602.881592,-0.090585,-0.023900,-0.000529,66.110237,-1266.922729,269.815735,-0.091856,0.041203,-0.206402,-179.760193,-1181.606934,329.529144,0.015286,0.008666,0.051334,330.022217,-1305.384521,326.732300,-0.251580,0.047462,0.003522,928.023254,-1242.180786,257.665863,-0.078996,-0.026495,0.430089,1167.810059,-1102.500244,332.251617,0.068976,0.004591,0.019247,646.459717,-1300.395020,299.557678,-0.018183,-0.018744,0.067249,466.388916,-1276.292603,-47.680187
19,0,0.004111,0.017634,0.017711,503.524963,-1301.856445,309.437622,-0.116928,0.015909,0.094332,484.700531,-1277.838989,602.640015,-0.095869,-0.023431,-0.006504,66.094208,-1266.695801,269.196869,-0.083105,0.096749,-0.252699,-178.211884,-1178.194824,330.096466,0.014247,0.008915,0.051813,329.856384,-1305.266479,326.622772,-0.258721,0.044001,0.009179,927.867920,-1241.776245,257.431854,-0.058147,-0.042093,0.427681,1165.541382,-1099.386230,331.833862,0.070086,0.004612,0.021244,646.177856,-1300.297607,299.543579,-0.018429,-0.018338,0.068918,466.162476,-1276.095337,-47.738922
